Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,UniqueCarrier,FlightNum,Distance,Dest,Cancelled
1,17,4,2034.0,1945,US,1909,227,ATL,0
1,17,4,2211.0,2025,US,1469,665,ATL,0
1,17,4,1039.0,935,US,1472,665,ATL,0
1,19,6,1140.0,1130,US,1407,665,ATL,0
1,19,6,1448.0,1304,US,612,1587,ATL,0
1,20,7,1817.0,1800,US,1657,227,ATL,0
1,20,7,2352.0,2025,US,1469,665,ATL,0
1,21,1,1752.0,1610,US,618,1747,ATL,0
1,21,1,1211.0,935,US,1472,665,ATL,0
1,21,1,1317.0,1304,US,612,1587,ATL,0
1,21,1,1654.0,1622,US,614,1587,ATL,0
1,22,2,2108.0,1945,US,1909,227,ATL,0
1,22,2,2109.0,2025,US,1469,665,ATL,0
1,22,2,944.0,935,US,1472,665,ATL,0
1,24,4,1957.0,1945,US,1909,227,ATL,0
1,24,4,2059.0,2025,US,1469,665,ATL,0
1,24,4,1126.0,1119,US,610,1587,ATL,0
1,25,5,2011.0,1945,US,1909,227,ATL,0
1,25,5,1139.0,1119,US,610,1587,ATL,0
1,25,5,2005.0,1951,US,616,1587,ATL,0
1,26,6,1641.0,1610,US,618,1747,ATL,0
1,26,6,1510.0,1130,US,1407,665,ATL,0
1,27,7,1711.0,1610,US,618,1747,ATL,0
1,27,7,1141.0,1119,US,610,1587,ATL,0
1,27,7,1958.0,1951,US,616,1587,ATL,0
1,28,1,1622.0,1610,US,618,1747,ATL,0
1,28,1,1209.0,1119,US,610,1587,ATL,0
1,28,1,2216.0,1951,US,616,1587,ATL,0
1,29,2,1310.0,1304,US,612,1587,ATL,0
1,31,4,2046.0,1945,US,1909,227,ATL,0
1,31,4,952.0,935,US,1472,665,ATL,0
1,15,2,1731.0,1725,DL,1079,576,ATL,0
1,15,2,1001.0,954,DL,1135,665,ATL,0
1,15,2,1345.0,1330,DL,1222,151,ATL,0
1,15,2,1633.0,1611,DL,1230,443,ATL,0
1,15,2,755.0,745,DL,1244,1199,ATL,0
1,15,2,1008.0,1000,DL,1270,859,ATL,0
1,15,2,1507.0,1458,DL,1281,576,ATL,0
1,15,2,1737.0,1725,DL,1473,526,ATL,0
1,15,2,1110.0,1058,DL,1504,874,ATL,0
1,15,2,1710.0,1702,DL,1535,813,ATL,0
1,15,2,1514.0,1504,DL,1603,760,ATL,0
1,15,2,1226.0,1220,DL,1754,515,ATL,0
1,15,2,1717.0,1710,DL,1762,332,ATL,0
1,15,2,1120.0,1055,DL,1789,1747,ATL,0
1,16,3,904.0,850,DL,17,760,ATL,0
1,16,3,800.0,745,DL,22,1747,ATL,0
1,16,3,1229.0,1200,DL,28,403,ATL,0
1,16,3,1119.0,1025,DL,61,1946,ATL,0
1,16,3,1229.0,1220,DL,64,1747,ATL,0
1,16,3,854.0,830,DL,74,1946,ATL,0
1,16,3,808.0,800,DL,91,403,ATL,0
1,16,3,1211.0,1140,DL,101,1946,ATL,0
1,16,3,2204.0,1840,DL,135,760,ATL,0
1,16,3,1513.0,1505,DL,305,373,ATL,0
1,16,3,1303.0,1255,DL,463,547,ATL,0
1,16,3,1802.0,1755,DL,467,547,ATL,0
1,16,3,1116.0,1100,DL,511,761,ATL,0
1,16,3,2255.0,2100,DL,531,761,ATL,0
1,16,3,1406.0,1345,DL,631,214,ATL,0
1,16,3,910.0,745,DL,706,2182,ATL,0
1,16,3,2205.0,1847,DL,750,576,ATL,0
1,16,3,143.0,2230,DL,860,2182,ATL,0
1,16,3,1504.0,1455,DL,896,732,ATL,0
1,16,3,727.0,715,DL,944,483,ATL,0
1,16,3,1413.0,1355,DL,946,1946,ATL,0
1,16,3,1413.0,1400,DL,966,1589,ATL,0
1,16,3,2202.0,1815,DL,1005,403,ATL,0
1,16,3,607.0,600,DL,1065,403,ATL,0
1,16,3,1732.0,1725,DL,1079,576,ATL,0
1,16,3,1758.0,1748,DL,1082,595,ATL,0
1,16,3,1537.0,1525,DL,1107,859,ATL,0
1,16,3,1552.0,1545,DL,1170,606,ATL,0
1,16,3,618.0,610,DL,1212,1946,ATL,0
1,16,3,1249.0,1240,DL,1221,432,ATL,0
1,16,3,2223.0,1843,DL,1234,356,ATL,0
1,16,3,514.0,2215,DL,1236,2130,ATL,0
1,16,3,2112.0,1855,DL,1248,425,ATL,0
1,16,3,2104.0,1740,DL,1252,425,ATL,0
1,16,3,1809.0,1735,DL,1436,545,ATL,0
1,16,3,2205.0,1920,DL,1534,270,ATL,0
1,16,3,2113.0,1702,DL,1535,813,ATL,0
1,16,3,36.0,2250,DL,1566,1946,ATL,0
1,16,3,1441.0,1435,DL,1677,227,ATL,0
1,16,3,2059.0,1756,DL,1696,264,ATL,0
1,16,3,1320.0,1250,DL,1717,215,ATL,0
1,16,3,1752.0,1735,DL,1719,749,ATL,0
1,16,3,2200.0,1805,DL,1732,406,ATL,0
1,16,3,2106.0,1830,DL,1756,332,ATL,0
1,16,3,1240.0,1220,DL,1782,1919,ATL,0
1,17,4,1713.0,1618,DL,8,689,ATL,0
1,17,4,1011.0,830,DL,14,1587,ATL,0
1,17,4,1501.0,1450,DL,40,595,ATL,0
1,17,4,704.0,620,DL,46,2139,ATL,0
1,17,4,1104.0,1043,DL,50,689,ATL,0
1,17,4,1348.0,1327,DL,70,595,ATL,0
1,17,4,1200.0,1140,DL,101,1946,ATL,0
1,17,4,1730.0,1555,DL,105,547,ATL,0
1,17,4,1544.0,1455,DL,116,547,ATL,0
1,17,4,1415.0,1000,DL,130,1589,ATL,0
1,17,4,1939.0,1840,DL,137,760,ATL,0
1,17,4,1644.0,1635,DL,147,760,ATL,0
1,17,4,1312.0,1300,DL,152,1946,ATL,0
1,17,4,837.0,800,DL,455,547,ATL,0
1,17,4,1145.0,1100,DL,459,547,ATL,0
1,17,4,1255.0,1155,DL,461,547,ATL,0
1,17,4,1303.0,1255,DL,463,547,ATL,0
1,17,4,1141.0,1118,DL,464,264,ATL,0
1,17,4,1817.0,1655,DL,465,547,ATL,0
1,17,4,1818.0,1755,DL,467,547,ATL,0
1,17,4,1739.0,1535,DL,468,692,ATL,0
1,17,4,1923.0,1855,DL,469,547,ATL,0
1,17,4,2019.0,2000,DL,471,547,ATL,0
1,17,4,1243.0,1200,DL,513,761,ATL,0
1,17,4,1319.0,1259,DL,515,761,ATL,0
1,17,4,1521.0,1500,DL,519,761,ATL,0
1,17,4,1605.0,1559,DL,521,761,ATL,0
1,17,4,1422.0,1338,DL,524,874,ATL,0
1,17,4,1919.0,1859,DL,527,761,ATL,0
1,17,4,2028.0,2000,DL,529,761,ATL,0
1,17,4,1146.0,1140,DL,533,665,ATL,0
1,17,4,1340.0,1230,DL,561,533,ATL,0
1,17,4,1554.0,1413,DL,567,356,ATL,0
1,17,4,824.0,810,DL,582,576,ATL,0
1,17,4,1221.0,1212,DL,595,526,ATL,0
1,17,4,1658.0,1525,DL,599,745,ATL,0
1,17,4,1645.0,1626,DL,601,696,ATL,0
1,17,4,1312.0,1030,DL,614,545,ATL,0
1,17,4,1951.0,1940,DL,618,406,ATL,0
1,17,4,1415.0,1312,DL,620,445,ATL,0
1,17,4,753.0,715,DL,621,321,ATL,0
1,17,4,1543.0,1305,DL,622,545,ATL,0
1,17,4,1217.0,1205,DL,628,732,ATL,0
1,17,4,1432.0,1345,DL,631,214,ATL,0
1,17,4,1828.0,1449,DL,634,545,ATL,0
1,17,4,1023.0,1015,DL,648,214,ATL,0
1,17,4,1532.0,1345,DL,650,2139,ATL,0
1,17,4,909.0,715,DL,663,946,ATL,0
1,17,4,911.0,820,DL,667,946,ATL,0
1,17,4,1226.0,1220,DL,673,946,ATL,0
1,17,4,1423.0,1325,DL,675,946,ATL,0
1,17,4,1535.0,1517,DL,679,946,ATL,0
1,17,4,1651.0,1627,DL,681,946,ATL,0
1,17,4,2001.0,1845,DL,687,946,ATL,0
1,17,4,1750.0,1615,DL,688,732,ATL,0
1,17,4,1908.0,1850,DL,690,595,ATL,0
1,17,4,756.0,745,DL,706,2182,ATL,0
1,17,4,1307.0,1244,DL,713,712,ATL,0
1,17,4,1545.0,1510,DL,719,516,ATL,0
1,17,4,1755.0,1740,DL,728,732,ATL,0
1,17,4,1920.0,1847,DL,750,576,ATL,0
1,17,4,1730.0,1724,DL,751,533,ATL,0
1,17,4,2000.0,1735,DL,769,606,ATL,0
1,17,4,2139.0,1845,DL,794,606,ATL,0
1,17,4,1709.0,1650,DL,821,745,ATL,0
1,17,4,2223.0,1900,DL,850,4502,ATL,0
1,17,4,1328.0,1058,DL,855,533,ATL,0
1,17,4,1240.0,1159,DL,856,1587,ATL,0
1,17,4,922.0,845,DL,874,1589,ATL,0
1,17,4,1901.0,1816,DL,887,859,ATL,0
1,17,4,743.0,635,DL,890,1282,ATL,0
1,17,4,1516.0,1455,DL,896,732,ATL,0
1,17,4,1616.0,1505,DL,900,1589,ATL,0
1,17,4,1215.0,1141,DL,902,2139,ATL,0
1,17,4,1725.0,1605,DL,903,483,ATL,0
1,17,4,1337.0,1315,DL,910,689,ATL,0
1,17,4,1517.0,1401,DL,914,1541,ATL,0
1,17,4,917.0,700,DL,934,272,ATL,0
1,17,4,1422.0,1355,DL,946,1946,ATL,0
1,17,4,1721.0,1641,DL,951,665,ATL,0
1,17,4,658.0,650,DL,959,1900,ATL,0
1,17,4,1434.0,1400,DL,966,1589,ATL,0
1,17,4,1545.0,1520,DL,974,1199,ATL,0
1,17,4,1827.0,1800,DL,980,366,ATL,0
1,17,4,2329.0,2320,DL,990,1900,ATL,0
1,17,4,808.0,705,DL,995,745,ATL,0
1,17,4,954.0,855,DL,1013,270,ATL,0
1,17,4,955.0,740,DL,1021,303,ATL,0
1,17,4,710.0,600,DL,1025,859,ATL,0
1,17,4,1216.0,1145,DL,1032,215,ATL,0
1,17,4,1327.0,1219,DL,1037,227,ATL,0
1,17,4,1412.0,710,DL,1038,606,ATL,0
1,17,4,920.0,705,DL,1039,406,ATL,0
1,17,4,2301.0,2255,DL,1042,1747,ATL,0
1,17,4,1823.0,1747,DL,1047,445,ATL,0
1,17,4,711.0,700,DL,1052,581,ATL,0
1,17,4,1443.0,1435,DL,1057,321,ATL,0
1,17,4,1501.0,1415,DL,1070,332,ATL,0
1,17,4,1907.0,1725,DL,1079,576,ATL,0
1,17,4,1813.0,1748,DL,1082,595,ATL,0
1,17,4,1052.0,1045,DL,1086,373,ATL,0
1,17,4,609.0,600,DL,1088,270,ATL,0
1,17,4,1542.0,1525,DL,1107,859,ATL,0
1,17,4,1130.0,700,DL,1110,453,ATL,0
1,17,4,1414.0,1355,DL,1111,153,ATL,0
1,17,4,1405.0,1336,DL,1118,1891,ATL,0
1,17,4,1350.0,745,DL,1122,191,ATL,0
1,17,4,1819.0,1804,DL,1123,306,ATL,0
1,17,4,1222.0,910,DL,1130,406,ATL,0
1,17,4,1219.0,1203,DL,1150,906,ATL,0
1,17,4,1506.0,1425,DL,1159,425,ATL,0
1,17,4,1947.0,1545,DL,1170,606,ATL,0
1,17,4,841.0,655,DL,1172,1993,ATL,0
1,17,4,1136.0,1126,DL,1184,134,ATL,0
1,17,4,1703.0,1653,DL,1195,356,ATL,0
1,17,4,911.0,720,DL,1203,259,ATL,0
1,17,4,730.0,600,DL,1213,432,ATL,0
1,17,4,1336.0,1315,DL,1216,1185,ATL,0
1,17,4,1252.0,1240,DL,1221,432,ATL,0
1,17,4,1325.0,715,DL,1229,554,ATL,0
1,17,4,1931.0,1843,DL,1234,356,ATL,0
1,17,4,2223.0,2215,DL,1236,2130,ATL,0
1,17,4,1835.0,1745,DL,1240,692,ATL,0
1,17,4,1051.0,955,DL,1242,606,ATL,0
1,17,4,809.0,745,DL,1244,1199,ATL,0
1,17,4,1908.0,1855,DL,1248,425,ATL,0
1,17,4,1811.0,1740,DL,1252,425,ATL,0
1,17,4,853.0,840,DL,1257,606,ATL,0
1,17,4,1831.0,1759,DL,1269,516,ATL,0
1,17,4,1613.0,1332,DL,1280,606,ATL,0
1,17,4,1628.0,1458,DL,1281,576,ATL,0
1,17,4,1645.0,1635,DL,1282,4502,ATL,0
1,17,4,1828.0,1745,DL,1283,481,ATL,0
1,17,4,1139.0,1116,DL,1284,594,ATL,0
1,17,4,1533.0,1510,DL,1297,515,ATL,0
1,17,4,1255.0,1120,DL,1299,745,ATL,0
1,17,4,941.0,840,DL,1405,259,ATL,0
1,17,4,1245.0,710,DL,1408,151,ATL,0
1,17,4,1755.0,1710,DL,1413,1589,ATL,0
1,17,4,1053.0,1003,DL,1419,227,ATL,0
1,17,4,748.0,740,DL,1426,1269,ATL,0
1,17,4,1532.0,1525,DL,1437,481,ATL,0
1,17,4,1936.0,1858,DL,1447,732,ATL,0
1,17,4,1235.0,1148,DL,1460,1891,ATL,0
1,17,4,1810.0,1700,DL,1462,134,ATL,0
1,17,4,1718.0,1705,DL,1464,272,ATL,0
1,17,4,1749.0,1725,DL,1473,526,ATL,0
1,17,4,2302.0,2235,DL,1478,2139,ATL,0
1,17,4,1614.0,1605,DL,1484,545,ATL,0
1,17,4,1310.0,1058,DL,1504,874,ATL,0
1,17,4,1659.0,1625,DL,1505,712,ATL,0
1,17,4,1245.0,1150,DL,1520,272,ATL,0
1,17,4,1705.0,1540,DL,1522,366,ATL,0
1,17,4,1316.0,1250,DL,1525,366,ATL,0
1,17,4,2051.0,2020,DL,1530,581,ATL,0
1,17,4,1556.0,1550,DL,1536,215,ATL,0
1,17,4,1512.0,1430,DL,1548,1572,ATL,0
1,17,4,2000.0,1745,DL,1555,259,ATL,0
1,17,4,1858.0,1807,DL,1561,745,ATL,0
1,17,4,2257.0,2250,DL,1566,1946,ATL,0
1,17,4,1837.0,1755,DL,1575,665,ATL,0
1,17,4,958.0,935,DL,1577,533,ATL,0
1,17,4,1909.0,1900,DL,1578,545,ATL,0
1,17,4,1038.0,940,DL,1580,595,ATL,0
1,17,4,1046.0,825,DL,1588,545,ATL,0
1,17,4,1607.0,1545,DL,1595,352,ATL,0
1,17,4,1627.0,1504,DL,1603,760,ATL,0
1,17,4,1719.0,1550,DL,1610,134,ATL,0
1,17,4,1336.0,730,DL,1611,152,ATL,0
1,17,4,916.0,900,DL,1619,373,ATL,0
1,17,4,807.0,800,DL,1623,581,ATL,0
1,17,4,1240.0,1140,DL,1624,1282,ATL,0
1,17,4,1418.0,1350,DL,1636,406,ATL,0
1,17,4,1641.0,1612,DL,1640,874,ATL,0
1,17,4,722.0,715,DL,1651,227,ATL,0
1,17,4,2348.0,2240,DL,1660,2092,ATL,0
1,17,4,1754.0,1740,DL,1666,215,ATL,0
1,17,4,1844.0,1820,DL,1668,581,ATL,0
1,17,4,1454.0,1246,DL,1676,576,ATL,0
1,17,4,1142.0,1125,DL,1680,1269,ATL,0
1,17,4,1148.0,1130,DL,1683,692,ATL,0
1,17,4,1420.0,1410,DL,1707,665,ATL,0
1,17,4,923.0,805,DL,1722,406,ATL,0
1,17,4,1324.0,830,DL,1730,732,ATL,0
1,17,4,1815.0,1805,DL,1732,406,ATL,0
1,17,4,1159.0,1114,DL,1733,481,ATL,0
1,17,4,1431.0,1342,DL,1734,526,ATL,0
1,17,4,1417.0,1248,DL,1736,1340,ATL,0
1,17,4,1255.0,1200,DL,1738,2182,ATL,0
1,17,4,1126.0,1055,DL,1746,406,ATL,0
1,17,4,1231.0,1220,DL,1754,515,ATL,0
1,17,4,1917.0,1830,DL,1756,332,ATL,0
1,17,4,1758.0,1710,DL,1762,332,ATL,0
1,17,4,1257.0,1220,DL,1782,1919,ATL,0
1,17,4,1344.0,1331,DL,1788,134,ATL,0
1,17,4,1104.0,1055,DL,1789,1747,ATL,0
1,17,4,1224.0,1045,DL,1795,356,ATL,0
1,17,4,1639.0,1442,DL,1798,272,ATL,0
1,17,4,1453.0,1400,DL,1837,259,ATL,0
1,17,4,1624.0,1600,DL,1849,425,ATL,0
1,17,4,1538.0,1526,DL,1852,533,ATL,0
1,17,4,1617.0,1600,DL,1870,595,ATL,0
1,18,5,910.0,850,DL,17,760,ATL,0
1,18,5,631.0,620,DL,46,2139,ATL,0
1,18,5,1040.0,1025,DL,61,1946,ATL,0
1,18,5,1340.0,1320,DL,70,595,ATL,0
1,18,5,1157.0,1140,DL,101,1946,ATL,0
1,18,5,1626.0,1505,DL,108,403,ATL,0
1,18,5,1851.0,1840,DL,135,760,ATL,0
1,18,5,1646.0,1635,DL,147,760,ATL,0
1,18,5,607.0,600,DL,451,547,ATL,0
1,18,5,1600.0,800,DL,455,547,ATL,0
1,18,5,1206.0,1155,DL,461,547,ATL,0
1,18,5,1545.0,1535,DL,468,692,ATL,0
1,18,5,1117.0,1100,DL,511,761,ATL,0
1,18,5,1207.0,1200,DL,513,761,ATL,0
1,18,5,2022.0,1500,DL,519,761,ATL,0
1,18,5,1707.0,1659,DL,523,761,ATL,0
1,18,5,1348.0,1338,DL,524,874,ATL,0
1,18,5,1931.0,1859,DL,527,761,ATL,0
1,18,5,2149.0,2000,DL,529,761,ATL,0
1,18,5,1236.0,1230,DL,561,533,ATL,0
1,18,5,727.0,715,DL,575,214,ATL,0
1,18,5,854.0,810,DL,582,576,ATL,0
1,18,5,1609.0,1525,DL,599,745,ATL,0
1,18,5,551.0,545,DL,661,946,ATL,0
1,18,5,1226.0,1220,DL,673,946,ATL,0
1,18,5,1924.0,1845,DL,687,946,ATL,0
1,18,5,1623.0,1615,DL,688,732,ATL,0
1,18,5,810.0,745,DL,706,2182,ATL,0
1,18,5,637.0,630,DL,720,1891,ATL,0
1,18,5,1349.0,1340,DL,745,373,ATL,0
1,18,5,1954.0,1845,DL,794,606,ATL,0
1,18,5,1711.0,1650,DL,821,745,ATL,0
1,18,5,649.0,640,DL,912,1541,ATL,0
1,18,5,1420.0,1401,DL,914,1541,ATL,0
1,18,5,1520.0,1511,DL,924,1747,ATL,0
1,18,5,730.0,700,DL,934,272,ATL,0
1,18,5,1710.0,1659,DL,938,446,ATL,0
1,18,5,748.0,715,DL,944,483,ATL,0
1,18,5,1702.0,1641,DL,951,665,ATL,0
1,18,5,1411.0,1400,DL,966,1589,ATL,0
1,18,5,1611.0,1520,DL,974,1199,ATL,0
1,18,5,811.0,805,DL,983,906,ATL,0
1,18,5,721.0,715,DL,991,859,ATL,0
1,18,5,640.0,615,DL,998,1269,ATL,0
1,18,5,737.0,710,DL,1038,606,ATL,0
1,18,5,624.0,600,DL,1072,259,ATL,0
1,18,5,856.0,830,DL,1075,665,ATL,0
1,18,5,1350.0,1330,DL,1120,2182,ATL,0
1,18,5,1432.0,1425,DL,1159,425,ATL,0
1,18,5,711.0,655,DL,1172,1993,ATL,0
1,18,5,1322.0,1315,DL,1216,1185,ATL,0
1,18,5,1812.0,1759,DL,1269,516,ATL,0
1,18,5,1736.0,1725,DL,1473,526,ATL,0
1,18,5,2326.0,2235,DL,1478,2139,ATL,0
1,18,5,1040.0,1026,DL,1490,515,ATL,0
1,18,5,1852.0,1630,DL,1508,1587,ATL,0
1,18,5,1829.0,1745,DL,1555,259,ATL,0
1,18,5,1847.0,1807,DL,1561,745,ATL,0
1,18,5,1801.0,1755,DL,1575,665,ATL,0
1,18,5,954.0,940,DL,1580,595,ATL,0
1,18,5,1533.0,1504,DL,1603,760,ATL,0
1,18,5,914.0,855,DL,1619,373,ATL,0
1,18,5,821.0,715,DL,1630,732,ATL,0
1,18,5,1636.0,1612,DL,1640,874,ATL,0
1,18,5,1755.0,1740,DL,1666,215,ATL,0
1,18,5,1841.0,1820,DL,1668,581,ATL,0
1,18,5,1140.0,1125,DL,1680,1269,ATL,0
1,18,5,1230.0,1220,DL,1754,515,ATL,0
1,18,5,1717.0,1710,DL,1762,332,ATL,0
1,18,5,756.0,645,DL,1778,1919,ATL,0
1,18,5,834.0,715,DL,1803,665,ATL,0
1,18,5,1415.0,1400,DL,1837,259,ATL,0
1,18,5,1254.0,1235,DL,1886,1312,ATL,0
1,19,6,910.0,830,DL,14,1587,ATL,0
1,19,6,1810.0,1459,DL,20,406,ATL,0
1,19,6,1735.0,1450,DL,40,595,ATL,0
1,19,6,1112.0,1043,DL,50,689,ATL,0
1,19,6,1726.0,1605,DL,58,403,ATL,0
1,19,6,1159.0,1140,DL,101,1946,ATL,0
1,19,6,1738.0,1505,DL,108,403,ATL,0
1,19,6,1942.0,1705,DL,176,403,ATL,0
1,19,6,620.0,600,DL,451,547,ATL,0
1,19,6,733.0,700,DL,453,547,ATL,0
1,19,6,828.0,800,DL,455,547,ATL,0
1,19,6,1041.0,1000,DL,457,547,ATL,0
1,19,6,1636.0,1557,DL,498,1599,ATL,0
1,19,6,104.0,55,DL,502,1199,ATL,0
1,19,6,818.0,759,DL,505,761,ATL,0
1,19,6,1633.0,1500,DL,519,761,ATL,0
1,19,6,731.0,720,DL,589,432,ATL,0
1,19,6,1106.0,1030,DL,614,545,ATL,0
1,19,6,918.0,820,DL,667,946,ATL,0
1,19,6,836.0,804,DL,670,874,ATL,0
1,19,6,1930.0,1627,DL,681,946,ATL,0
1,19,6,757.0,745,DL,706,2182,ATL,0
1,19,6,1146.0,1140,DL,744,1589,ATL,0
1,19,6,1241.0,1225,DL,745,373,ATL,0
1,19,6,1912.0,1735,DL,769,606,ATL,0
1,19,6,715.0,705,DL,783,576,ATL,0
1,19,6,1802.0,1720,DL,818,1547,ATL,0
1,19,6,2142.0,1630,DL,829,406,ATL,0
1,19,6,634.0,600,DL,880,272,ATL,0
1,19,6,1532.0,1505,DL,900,1589,ATL,0
1,19,6,1724.0,1644,DL,909,270,ATL,0
1,19,6,1748.0,1510,DL,924,1747,ATL,0
1,19,6,1841.0,1623,DL,936,581,ATL,0
1,19,6,723.0,715,DL,944,483,ATL,0
1,19,6,1857.0,1641,DL,951,665,ATL,0
1,19,6,2026.0,1815,DL,1005,403,ATL,0
1,19,6,802.0,740,DL,1021,303,ATL,0
1,19,6,611.0,605,DL,1038,606,ATL,0
1,19,6,610.0,600,DL,1072,259,ATL,0
1,19,6,1205.0,600,DL,1101,483,ATL,0
1,19,6,719.0,700,DL,1110,453,ATL,0
1,19,6,825.0,710,DL,1117,356,ATL,0
1,19,6,1030.0,954,DL,1135,665,ATL,0
1,19,6,739.0,715,DL,1146,689,ATL,0
1,19,6,927.0,850,DL,1160,425,ATL,0
1,19,6,721.0,655,DL,1172,1993,ATL,0
1,19,6,1801.0,1611,DL,1230,443,ATL,0
1,19,6,128.0,2210,DL,1245,2116,ATL,0
1,19,6,940.0,840,DL,1257,606,ATL,0
1,19,6,846.0,840,DL,1405,259,ATL,0
1,19,6,1650.0,1635,DL,1422,373,ATL,0
1,19,6,1144.0,740,DL,1426,1269,ATL,0
1,19,6,2109.0,1720,DL,1432,581,ATL,0
1,19,6,1830.0,1735,DL,1436,545,ATL,0
1,19,6,206.0,2235,DL,1478,2139,ATL,0
1,19,6,1848.0,1605,DL,1484,545,ATL,0
1,19,6,1523.0,1430,DL,1548,1572,ATL,0
1,19,6,610.0,600,DL,1551,481,ATL,0
1,19,6,626.0,600,DL,1553,516,ATL,0
1,19,6,2016.0,1910,DL,1554,403,ATL,0
1,19,6,941.0,820,DL,1564,692,ATL,0
1,19,6,210.0,2250,DL,1566,1946,ATL,0
1,19,6,2306.0,2240,DL,1576,2172,ATL,0
1,19,6,1729.0,1504,DL,1603,760,ATL,0
1,19,6,910.0,900,DL,1619,373,ATL,0
1,19,6,1501.0,1140,DL,1624,1282,ATL,0
1,19,6,901.0,745,DL,1628,1891,ATL,0
1,19,6,1723.0,1350,DL,1636,406,ATL,0
1,19,6,1057.0,1020,DL,1659,227,ATL,0
1,19,6,2047.0,1820,DL,1668,581,ATL,0
1,19,6,724.0,710,DL,1679,481,ATL,0
1,19,6,811.0,600,DL,1690,689,ATL,0
1,19,6,1315.0,1250,DL,1717,215,ATL,0
1,19,6,1922.0,1805,DL,1732,406,ATL,0
1,19,6,1352.0,1243,DL,1736,1340,ATL,0
1,19,6,932.0,855,DL,1780,1919,ATL,0
1,19,6,1118.0,1045,DL,1795,356,ATL,0
1,19,6,1811.0,1442,DL,1798,272,ATL,0
1,19,6,1922.0,1600,DL,1870,595,ATL,0
1,20,7,901.0,850,DL,17,760,ATL,0
1,20,7,1111.0,1047,DL,38,1199,ATL,0
1,20,7,1514.0,1450,DL,40,595,ATL,0
1,20,7,1116.0,1043,DL,50,689,ATL,0
1,20,7,1358.0,1320,DL,70,595,ATL,0
1,20,7,1005.0,830,DL,74,1946,ATL,0
1,20,7,1705.0,1635,DL,147,760,ATL,0
1,20,7,1308.0,1300,DL,152,1946,ATL,0
1,20,7,915.0,800,DL,455,547,ATL,0
1,20,7,1405.0,1255,DL,463,547,ATL,0
1,20,7,1545.0,1535,DL,468,692,ATL,0
1,20,7,1017.0,945,DL,488,1547,ATL,0
1,20,7,1355.0,1259,DL,515,761,ATL,0
1,20,7,1448.0,1359,DL,517,761,ATL,0
1,20,7,1348.0,1338,DL,524,874,ATL,0
1,20,7,1237.0,1140,DL,533,665,ATL,0
1,20,7,110.0,55,DL,560,1946,ATL,0
1,20,7,1350.0,1230,DL,561,533,ATL,0
1,20,7,841.0,830,DL,589,432,ATL,0
1,20,7,1155.0,800,DL,598,1547,ATL,0
1,20,7,1550.0,1525,DL,599,745,ATL,0
1,20,7,1343.0,1312,DL,620,445,ATL,0
1,20,7,749.0,715,DL,621,321,ATL,0
1,20,7,1237.0,1205,DL,628,732,ATL,0
1,20,7,1026.0,1015,DL,648,214,ATL,0
1,20,7,1500.0,1345,DL,650,2139,ATL,0
1,20,7,827.0,600,DL,651,134,ATL,0
1,20,7,1044.0,804,DL,670,874,ATL,0
1,20,7,1534.0,1517,DL,679,946,ATL,0
1,20,7,1709.0,1615,DL,688,732,ATL,0
1,20,7,1533.0,1510,DL,719,516,ATL,0
1,20,7,1735.0,1724,DL,751,533,ATL,0
1,20,7,1702.0,1655,DL,818,1547,ATL,0
1,20,7,720.0,710,DL,819,533,ATL,0
1,20,7,1708.0,1635,DL,849,227,ATL,0
1,20,7,1205.0,1159,DL,856,1587,ATL,0
1,20,7,129.0,30,DL,878,1589,ATL,0
1,20,7,801.0,615,DL,889,712,ATL,0
1,20,7,1553.0,1505,DL,900,1589,ATL,0
1,20,7,1502.0,1401,DL,914,1541,ATL,0
1,20,7,1517.0,1511,DL,924,1747,ATL,0
1,20,7,737.0,730,DL,928,1946,ATL,0
1,20,7,1710.0,1659,DL,938,446,ATL,0
1,20,7,1025.0,715,DL,944,483,ATL,0
1,20,7,758.0,610,DL,1010,445,ATL,0
1,20,7,1236.0,1145,DL,1032,215,ATL,0
1,20,7,608.0,600,DL,1065,403,ATL,0
1,20,7,606.0,600,DL,1072,259,ATL,0
1,20,7,1255.0,1230,DL,1094,581,ATL,0
1,20,7,1119.0,700,DL,1110,453,ATL,0
1,20,7,830.0,710,DL,1117,356,ATL,0
1,20,7,1304.0,1203,DL,1150,906,ATL,0
1,20,7,912.0,850,DL,1160,425,ATL,0
1,20,7,958.0,655,DL,1172,1993,ATL,0
1,20,7,1034.0,720,DL,1203,259,ATL,0
1,20,7,2235.0,2215,DL,1236,2130,ATL,0
1,20,7,1029.0,955,DL,1242,606,ATL,0
1,20,7,1232.0,745,DL,1244,1199,ATL,0
1,20,7,1508.0,1458,DL,1281,576,ATL,0
1,20,7,1245.0,1152,DL,1288,2172,ATL,0
1,20,7,1518.0,1510,DL,1297,515,ATL,0
1,20,7,1138.0,1120,DL,1299,745,ATL,0
1,20,7,852.0,657,DL,1408,151,ATL,0
1,20,7,1220.0,1150,DL,1415,606,ATL,0
1,20,7,1141.0,740,DL,1426,1269,ATL,0
1,20,7,1305.0,1225,DL,1431,432,ATL,0
1,20,7,1802.0,1735,DL,1436,545,ATL,0
1,20,7,1210.0,1148,DL,1460,1891,ATL,0
